PokemonID	name	pokedex_number	PokemonPhase_5cat	generation	type1	type2	height_m	weight_kg	hp	attack	defense	sp_attack	sp_defense	speed	total	catch_rate	percentage_male	base_happiness_8	special_status	gender_unknown	dual_type	is_rock	is_steel	is_ground	is_water	is_fire	is_grass	is_bug	is_ice	is_dragon	is_flying	is_fairy	is_ghost	is_poison	is_electric	is_normal	is_dark	is_psychic	is_fighting	gender_cat	happiness_cat	BMI
382	Kyogre	382	NotEvolving	3	water	NA	4.5	352	100	100	90	150	140	90	670	3	NA	0	legendary	1	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	17.38271605
383	Groudon	383	NotEvolving	3	ground	NA	3.5	950	100	150	140	100	90	90	670	3	NA	0	legendary	1	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	77.55102041
384	Rayquaza	384	NotEvolving	3	dragon	flying	7	206.5	105	150	90	150	90	95	680	45	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	Genderless	Unhappy	4.214285714
385	Jirachi	385	NotEvolving	3	steel	psychic	0.3	1.1	100	100	100	100	100	100	600	3	NA	100	mythical	1	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Happy	12.22222222
386	Deoxys	386	NotEvolving	3	psychic	NA	1.7	60.8	50	150	50	150	50	150	600	3	NA	0	mythical	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Unhappy	21.03806228
387	Turtwig	387	Base	4	grass	NA	0.4	10.2	55	68	64	45	55	31	318	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	63.75
387	Grotle	388	Phase1	4	grass	NA	1.1	97	75	89	85	55	65	36	405	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	80.16528926
387	Torterra	389	Phase2	4	grass	ground	2.2	310	95	109	105	75	85	56	525	45	87.5	50	normal	0	Dual	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	64.04958678
390	Chimchar	390	Base	4	fire	NA	0.5	6.2	44	58	44	58	44	61	309	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	24.8
390	Monferno	391	Phase1	4	fire	fighting	0.9	22	64	78	52	78	52	81	405	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	27.16049383
390	Infernape	392	Phase2	4	fire	fighting	1.2	55	76	104	71	104	71	108	534	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	38.19444444
393	Piplup	393	Base	4	water	NA	0.4	5.2	53	51	53	61	56	40	314	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	32.5
393	Prinplup	394	Phase1	4	water	NA	0.8	23	64	66	68	81	76	50	405	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	35.9375
393	Empoleon	395	Phase2	4	water	steel	1.7	84.5	84	86	88	111	101	60	530	45	87.5	50	normal	0	Dual	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	29.23875433
396	Starly	396	Base	4	normal	flying	0.3	2	40	55	30	30	30	60	245	255	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	22.22222222
396	Staravia	397	Phase1	4	normal	flying	0.6	15.5	55	75	50	40	40	80	340	120	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	43.05555556
396	Staraptor	398	Phase2	4	normal	flying	1.2	24.9	85	120	70	50	60	100	485	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Normal	17.29166667
399	Bidoof	399	Base	4	normal	NA	0.5	20	59	45	40	35	40	31	250	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	80
399	Bibarel	400	Phase1	4	normal	water	1	31.5	79	85	60	55	60	71	410	127	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	31.5
401	Kricketot	401	Base	4	bug	NA	0.3	2.2	37	25	41	25	41	25	194	255	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	24.44444444
401	Kricketune	402	Phase1	4	bug	NA	1	25.5	77	85	51	55	51	65	384	45	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	25.5
403	Shinx	403	Base	4	electric	NA	0.5	9.5	45	65	34	40	34	45	263	235	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	38
403	Luxio	404	Phase1	4	electric	NA	0.9	30.5	60	85	49	60	49	60	363	120	50	100	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Happy	37.65432099
403	Luxray	405	Phase2	4	electric	NA	1.4	42	80	120	79	95	79	70	523	45	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Normal	21.42857143
406	Budew	406	Baby	4	grass	poison	0.2	1.2	40	30	35	50	70	55	280	255	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	30
406	Roserade	407	Phase1	4	grass	poison	0.9	14.5	60	70	65	125	105	90	515	75	50	50	normal	0	Dual	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	17.90123457
408	Cranidos	408	Base	4	rock	NA	0.9	31.5	67	125	40	30	30	58	350	45	87.5	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	38.88888889
408	Rampardos	409	Phase1	4	rock	NA	1.6	102.5	97	165	60	65	50	58	495	45	87.5	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	40.0390625
410	Shieldon	410	Base	4	rock	steel	0.5	57	30	42	118	42	88	30	350	45	87.5	50	normal	0	Dual	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	228
410	Bastiodon	411	Phase1	4	rock	steel	1.3	149.5	60	52	168	47	138	30	495	45	87.5	50	normal	0	Dual	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	88.46153846
412	Burmy	412	Base	4	bug	NA	0.2	3.4	40	29	45	29	45	36	224	120	50	50	normal	0	Single	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	85
412	Wormadam	413	Phase1	4	bug	grass	0.5	6.5	60	59	85	79	105	36	424	45	0	50	normal	0	Dual	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Mostly females	Normal	26
412	Mothim	414	Phase1	4	bug	flying	0.9	23.3	70	94	50	94	50	66	424	45	100	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Normal	28.7654321
415	Combee	415	Base	4	bug	flying	0.3	5.5	30	30	42	30	42	70	244	120	87.5	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Mostly males	Normal	61.11111111
415	Vespiquen	416	Phase1	4	bug	flying	1.2	38.5	70	80	102	80	102	40	474	45	0	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Mostly females	Normal	26.73611111
417	Pachirisu	417	NotEvolving	4	electric	NA	0.4	3.9	60	45	70	45	90	95	405	200	50	100	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Equal	Happy	24.375
418	Buizel	418	Base	4	water	NA	0.7	29.5	55	65	35	60	30	85	330	190	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	60.20408163
418	Floatzel	419	Phase1	4	water	NA	1.1	33.5	85	105	55	85	50	115	495	75	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.68595041
420	Cherubi	420	Base	4	grass	NA	0.4	3.3	45	35	45	62	53	35	275	190	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	20.625
420	Cherrim	421	Phase1	4	grass	NA	0.5	9.3	70	60	70	87	78	85	450	75	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	37.2
422	Shellos	422	Base	4	water	NA	0.3	6.3	76	48	48	57	62	34	325	190	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	70
422	Gastrodon	423	Phase1	4	water	ground	0.9	29.9	111	83	68	92	82	39	475	75	50	50	normal	0	Dual	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	36.91358025
190	Ambipom	424	Phase1	4	normal	NA	1.2	20.3	75	100	66	60	66	115	482	45	50	100	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Happy	14.09722222
425	Drifloon	425	Base	4	ghost	flying	0.4	1.2	90	50	34	60	44	70	348	125	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Equal	Normal	7.5
425	Drifblim	426	Phase1	4	ghost	flying	1.2	15	150	80	44	90	54	80	498	60	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Equal	Normal	10.41666667
427	Buneary	427	Base	4	normal	NA	0.4	5.5	55	66	44	44	56	85	350	190	50	0	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Unhappy	34.375
427	Lopunny	428	Phase1	4	normal	NA	1.2	33.3	65	76	84	54	96	105	480	60	50	140	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Happy	23.125
200	Mismagius	429	Phase1	4	ghost	NA	0.9	4.4	60	60	60	105	105	105	495	45	50	35	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Unhappy	5.432098765
198	Honchkrow	430	Phase1	4	dark	flying	0.9	27.3	100	125	52	105	52	71	505	30	50	35	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	Equal	Unhappy	33.7037037
431	Glameow	431	Base	4	normal	NA	0.5	3.9	49	55	42	42	37	85	310	190	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Normal	15.6
431	Purugly	432	Phase1	4	normal	NA	1	43.8	71	82	64	64	59	112	452	75	25	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Normal	43.8
433	Chingling	433	Baby	4	psychic	NA	0.2	0.6	45	30	50	65	50	45	285	120	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Equal	Normal	15
434	Stunky	434	Base	4	poison	dark	0.4	19.2	63	63	47	41	41	74	329	225	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Equal	Normal	120
434	Skuntank	435	Phase1	4	poison	dark	1	38	103	93	67	71	61	84	479	60	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Equal	Normal	38
436	Bronzor	436	Base	4	steel	psychic	0.5	60.5	57	24	86	24	86	23	300	255	NA	50	normal	1	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Normal	242
436	Bronzong	437	Phase1	4	steel	psychic	1.3	187	67	89	116	79	116	33	500	90	NA	50	normal	1	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Normal	110.6508876
438	Bonsly	438	Baby	4	rock	NA	0.5	15	50	80	95	10	45	10	290	255	50	50	normal	0	Single	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	60
439	Mime Jr.	439	Baby	4	psychic	fairy	0.6	13	20	25	45	70	90	60	310	145	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	Equal	Normal	36.11111111
440	Happiny	440	Baby	4	normal	NA	0.6	24.4	100	5	5	15	65	30	220	130	0	140	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly females	Happy	67.77777778
441	Chatot	441	NotEvolving	4	normal	flying	0.5	1.9	76	65	45	92	42	91	411	30	50	35	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Equal	Unhappy	7.6
442	Spiritomb	442	NotEvolving	4	ghost	dark	1	108	50	92	108	92	108	35	485	100	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	Equal	Normal	108
443	Gible	443	Base	4	dragon	ground	0.7	20.5	58	70	45	40	45	42	300	45	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	41.83673469
443	Gabite	444	Phase1	4	dragon	ground	1.4	56	68	90	65	50	55	82	410	45	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	28.57142857
443	Garchomp	445	Phase2	4	dragon	ground	1.9	95	108	130	95	80	85	102	600	45	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Equal	Normal	26.31578947
446	Munchlax	446	Baby	4	normal	NA	0.6	105	135	85	40	40	85	5	390	50	87.5	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Mostly males	Normal	291.6666667
447	Riolu	447	Base	4	fighting	NA	0.7	20.2	40	70	40	35	40	60	285	75	87.5	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	41.2244898
447	Lucario	448	Phase1	4	fighting	steel	1.2	54	70	110	70	115	70	90	525	45	87.5	50	normal	0	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	37.5
449	Hippopotas	449	Base	4	ground	NA	0.8	49.5	68	72	78	38	42	32	330	140	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	77.34375
449	Hippowdon	450	Phase1	4	ground	NA	2	300	108	112	118	68	72	47	525	60	50	50	normal	0	Single	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	75
451	Skorupi	451	Base	4	poison	bug	0.8	12	40	50	90	30	55	65	330	120	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Equal	Normal	18.75
451	Drapion	452	Phase1	4	poison	dark	1.3	61.5	70	90	110	60	75	95	500	45	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Equal	Normal	36.39053254
453	Croagunk	453	Base	4	poison	fighting	0.7	23	48	61	40	61	40	50	300	140	50	100	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Equal	Happy	46.93877551
453	Toxicroak	454	Phase1	4	poison	fighting	1.3	44.4	83	106	65	86	65	85	490	75	50	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Equal	Normal	26.27218935
455	Carnivine	455	NotEvolving	4	grass	NA	1.4	27	74	100	72	90	72	46	454	200	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	13.7755102
456	Finneon	456	Base	4	water	NA	0.4	7	49	49	56	49	61	66	330	190	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	43.75
456	Lumineon	457	Phase1	4	water	NA	1.2	24	69	69	76	69	86	91	460	75	50	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	16.66666667
458	Mantyke	458	Baby	4	water	flying	1	65	45	20	50	60	120	50	345	25	50	50	normal	0	Dual	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	65
459	Snover	459	Base	4	grass	ice	1	50.5	60	62	50	62	60	40	334	120	50	50	normal	0	Dual	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	50.5
459	Abomasnow	460	Phase1	4	grass	ice	2.2	135.5	90	92	75	92	85	60	494	60	50	50	normal	0	Dual	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	27.99586777
215	Weavile	461	Phase1	4	dark	ice	1.1	34	70	120	65	45	85	125	510	45	50	35	normal	0	Dual	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Equal	Unhappy	28.09917355
81	Magnezone	462	Phase2	4	electric	steel	1.2	180	70	70	115	130	90	60	535	30	NA	50	normal	1	Dual	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Genderless	Normal	125
108	Lickilicky	463	Phase1	4	normal	NA	1.7	140	110	85	95	80	95	50	515	30	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	48.44290657
111	Rhyperior	464	Phase2	4	ground	rock	2.4	282.8	115	140	130	55	55	40	535	30	50	50	normal	0	Dual	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	49.09722222
114	Tangrowth	465	Phase1	4	grass	NA	2	128.6	100	100	125	110	50	50	535	30	50	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	32.15
239	Electivire	466	Phase1	4	electric	NA	1.8	138.6	75	123	67	95	85	95	540	30	75	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Mostly males	Normal	42.77777778
240	Magmortar	467	Phase1	4	fire	NA	1.6	68	75	95	67	125	95	83	540	30	75	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	26.5625
175	Togekiss	468	Phase1	4	fairy	flying	1.5	38	85	50	95	120	115	80	545	30	87.5	50	normal	0	Dual	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Mostly males	Normal	16.88888889
193	Yanmega	469	Phase1	4	bug	flying	1.9	51.5	86	76	86	116	56	95	515	30	50	50	normal	0	Dual	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	14.26592798
133	Leafeon	470	Phase1	4	grass	NA	1	25.5	65	110	130	60	65	95	525	45	87.5	35	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Unhappy	25.5
133	Glaceon	471	Phase1	4	ice	NA	0.8	25.9	65	60	110	130	95	65	525	45	87.5	35	normal	0	Single	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Mostly males	Unhappy	40.46875
207	Gliscor	472	Phase1	4	ground	flying	2	42.5	75	95	125	45	75	95	510	30	50	50	normal	0	Dual	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Equal	Normal	10.625
220	Mamoswine	473	Phase2	4	ice	ground	2.5	291	110	130	80	70	60	80	530	50	50	50	normal	0	Dual	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Equal	Normal	46.56
137	Porygon-Z	474	Phase2	4	normal	NA	0.9	34	85	80	70	135	75	90	535	30	NA	50	normal	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Normal	41.97530864
280	Gallade	475	Phase2	4	psychic	fighting	1.6	52	68	125	65	65	115	80	518	45	100	35	normal	0	Dual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	Mostly males	Unhappy	20.3125
299	Probopass	476	Phase1	4	rock	steel	1.4	340	60	55	145	75	150	40	525	60	50	50	normal	0	Dual	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Normal	173.4693878
355	Dusknoir	477	Phase2	4	ghost	NA	2.2	106.6	45	100	135	65	135	45	525	45	50	35	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Equal	Unhappy	22.02479339
361	Froslass	478	Phase1	4	ice	ghost	1.3	26.6	70	80	70	80	70	110	480	75	0	50	normal	0	Dual	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	Mostly females	Normal	15.73964497
479	Rotom	479	NotEvolving	4	electric	ghost	0.3	0.3	50	50	77	95	77	91	440	45	NA	50	normal	1	Dual	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Genderless	Normal	3.333333333
480	Uxie	480	NotEvolving	4	psychic	NA	0.3	0.3	75	75	130	75	130	95	580	3	NA	140	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Happy	3.333333333
481	Mesprit	481	NotEvolving	4	psychic	NA	0.3	0.3	80	105	105	105	105	80	580	3	NA	140	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Happy	3.333333333
482	Azelf	482	NotEvolving	4	psychic	NA	0.3	0.3	75	125	70	125	70	115	580	3	NA	140	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Happy	3.333333333
483	Dialga	483	NotEvolving	4	steel	dragon	5.4	683	100	120	120	150	100	90	680	3	NA	0	legendary	1	Dual	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	23.42249657
484	Palkia	484	NotEvolving	4	water	dragon	4.2	336	90	120	100	150	120	100	680	3	NA	0	legendary	1	Dual	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Genderless	Unhappy	19.04761905
485	Heatran	485	NotEvolving	4	fire	steel	1.7	430	91	90	106	130	106	77	600	3	50	100	sub-legendary	0	Dual	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Equal	Happy	148.7889273
486	Regigigas	486	NotEvolving	4	normal	NA	3.7	420	110	160	110	80	110	100	670	3	NA	0	sub-legendary	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Unhappy	30.67932798
487	Giratina	487	NotEvolving	4	ghost	dragon	4.5	750	150	100	120	100	120	90	680	3	NA	0	legendary	1	Dual	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Genderless	Unhappy	37.03703704
488	Cresselia	488	NotEvolving	4	psychic	NA	1.5	85.6	120	70	110	75	120	85	580	3	0	100	sub-legendary	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Mostly females	Happy	38.04444444
489	Phione	489	NotEvolving	4	water	NA	0.4	3.1	80	80	80	80	80	80	480	30	NA	50	mythical	1	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	19.375
490	Manaphy	490	NotEvolving	4	water	NA	0.3	1.4	100	100	100	100	100	100	600	3	NA	50	mythical	1	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Normal	15.55555556
491	Darkrai	491	NotEvolving	4	dark	NA	1.5	50.5	70	90	90	135	90	125	600	3	NA	0	mythical	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Genderless	Unhappy	22.44444444
492	Shaymin	492	NotEvolving	4	grass	NA	0.2	2.1	100	100	100	100	100	100	600	45	NA	100	mythical	1	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Genderless	Happy	52.5
493	Arceus	493	NotEvolving	4	normal	NA	3.2	320	120	120	120	120	120	120	720	3	NA	0	mythical	1	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Genderless	Unhappy	31.25
494	Victini	494	NotEvolving	5	psychic	fire	0.4	4	100	100	100	100	100	100	600	3	NA	100	mythical	1	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	Genderless	Happy	25
495	Snivy	495	Base	5	grass	NA	0.6	8.1	45	45	55	45	55	63	308	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	22.5
495	Servine	496	Phase1	5	grass	NA	0.8	16	60	60	75	60	75	83	413	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	25
495	Serperior	497	Phase2	5	grass	NA	3.3	63	75	75	95	75	95	113	528	45	87.5	50	normal	0	Single	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	5.785123967
498	Tepig	498	Base	5	fire	NA	0.5	9.9	65	63	45	45	45	45	308	45	87.5	50	normal	0	Single	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	39.6
498	Pignite	499	Phase1	5	fire	fighting	1	55.5	90	93	55	70	55	55	418	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	55.5
498	Emboar	500	Phase2	5	fire	fighting	1.6	150	110	123	65	100	65	65	528	45	87.5	50	normal	0	Dual	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Mostly males	Normal	58.59375
501	Oshawott	501	Base	5	water	NA	0.5	5.9	55	55	45	63	45	45	308	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	23.6
501	Dewott	502	Phase1	5	water	NA	0.8	24.5	75	75	60	83	60	60	413	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	38.28125
501	Samurott	503	Phase2	5	water	NA	1.5	94.6	95	100	85	108	70	70	528	45	87.5	50	normal	0	Single	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mostly males	Normal	42.04444444
504	Patrat	504	Base	5	normal	NA	0.5	11.6	45	55	39	35	39	42	255	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	46.4
504	Watchog	505	Phase1	5	normal	NA	1.1	27	60	85	69	60	69	77	420	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	22.31404959
506	Lillipup	506	Base	5	normal	NA	0.4	4.1	45	60	45	25	45	55	275	255	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	25.625
506	Herdier	507	Phase1	5	normal	NA	0.9	14.7	65	80	65	35	65	60	370	120	50	50	normal	0	Single	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Equal	Normal	18.14814815
